playerID,yearID,votedBy,ballots,needed,votes,inducted,category,needed_note
deandi01,1950,BBWAA,168,126,85,0,Player,NULL
dickebi01,1950,BBWAA,168,126,78,0,Player,NULL
maranra01,1950,BBWAA,168,126,66,0,Player,NULL
greenha01,1950,BBWAA,168,126,64,0,Player,NULL
hartnga01,1950,BBWAA,168,126,54,0,Player,NULL
vanceda01,1950,BBWAA,168,126,52,0,Player,NULL
lyonste01,1950,BBWAA,168,126,42,0,Player,NULL
cronijo01,1950,BBWAA,168,126,33,0,Player,NULL
lazzeto01,1950,BBWAA,168,126,21,0,Player,NULL
gomezle01,1950,BBWAA,168,126,18,0,Player,NULL
wheatza01,1950,BBWAA,168,126,17,0,Player,NULL
youngro01,1950,BBWAA,168,126,17,0,Player,NULL
roushed01,1950,BBWAA,168,126,16,0,Player,NULL
schalra01,1950,BBWAA,168,126,16,0,Player,NULL
wilsoha01,1950,BBWAA,168,126,16,0,Player,NULL
careyma01,1950,BBWAA,168,126,14,0,Player,NULL
kleinch01,1950,BBWAA,168,126,14,0,Player,NULL
grimmch01,1950,BBWAA,168,126,13,0,Player,NULL
ruffire01,1950,BBWAA,168,126,12,0,Player,NULL
cuyleki01,1950,BBWAA,168,126,11,0,Player,NULL
haineje01,1950,BBWAA,168,126,11,0,Player,NULL
hoytwa01,1950,BBWAA,168,126,11,0,Player,NULL
bancrda01,1950,BBWAA,168,126,9,0,Player,NULL
faberre01,1950,BBWAA,168,126,9,0,Player,NULL
odoulle01,1950,BBWAA,168,126,9,0,Player,NULL
willicy01,1950,BBWAA,168,126,9,0,Player,NULL
bottoji01,1950,BBWAA,168,126,8,0,Player,NULL
hackst01,1950,BBWAA,168,126,8,0,Player,NULL
martipe01,1950,BBWAA,168,126,7,0,Player,NULL
rolfere01,1950,BBWAA,168,126,7,0,Player,NULL
adamsba01,1950,BBWAA,168,126,6,0,Player,NULL
bendech01,1950,BBWAA,168,126,6,0,Player,NULL
gowdyha01,1950,BBWAA,168,126,6,0,Player,NULL
grimebu01,1950,BBWAA,168,126,6,0,Player,NULL
jackstr01,1950,BBWAA,168,126,6,0,Player,NULL
rixeyep01,1950,BBWAA,168,126,6,0,Player,NULL
bakerfr01,1950,BBWAA,168,126,4,0,Player,NULL
hafeych01,1950,BBWAA,168,126,4,0,Player,NULL
ofarrbo01,1950,BBWAA,168,126,4,0,Player,NULL
ruelmu01,1950,BBWAA,168,126,4,0,Player,NULL
waltebu01,1950,BBWAA,168,126,4,0,Player,NULL
wilsoji01,1950,BBWAA,168,126,4,0,Player,NULL
combsea01,1950,BBWAA,168,126,3,0,Player,NULL
lombaer01,1950,BBWAA,168,126,3,0,Player,NULL
scottev01,1950,BBWAA,168,126,3,0,Player,NULL
burnsge01,1950,BBWAA,168,126,2,0,Player,NULL
chandsp01,1950,BBWAA,168,126,2,0,Player,NULL
dykesji01,1950,BBWAA,168,126,2,0,Player,NULL
earnsge01,1950,BBWAA,168,126,2,0,Player,NULL
fonsele01,1950,BBWAA,168,126,2,0,Player,NULL
gosligo01,1950,BBWAA,168,126,2,0,Player,NULL
grohhe01,1950,BBWAA,168,126,2,0,Player,NULL
hardeme01,1950,BBWAA,168,126,2,0,Player,NULL
hermaba01,1950,BBWAA,168,126,2,0,Player,NULL
higgipi01,1950,BBWAA,168,126,2,0,Player,NULL
hoopeha01,1950,BBWAA,168,126,2,0,Player,NULL
meusebo01,1950,BBWAA,168,126,2,0,Player,NULL
nehfar01,1950,BBWAA,168,126,2,0,Player,NULL
theveto01,1950,BBWAA,168,126,2,0,Player,NULL
wrighgl01,1950,BBWAA,168,126,2,0,Player,NULL
covelst01,1950,BBWAA,168,126,1,0,Player,NULL
crosefr01,1950,BBWAA,168,126,1,0,Player,NULL
derripa01,1950,BBWAA,168,126,1,0,Player,NULL
ensje01,1950,BBWAA,168,126,1,0,Player,NULL
fitzsfr01,1950,BBWAA,168,126,1,0,Player,NULL
fletcar01,1950,BBWAA,168,126,1,0,Player,NULL
gelbech01,1950,BBWAA,168,126,1,0,Player,NULL
gonzami01,1950,BBWAA,168,126,1,0,Player,NULL
jonesfi01,1950,BBWAA,168,126,1,0,Player,NULL
lucasre01,1950,BBWAA,168,126,1,0,Player,NULL
luquedo01,1950,BBWAA,168,126,1,0,Player,NULL
mageesh01,1950,BBWAA,168,126,1,0,Player,NULL
marbefi01,1950,BBWAA,168,126,1,0,Player,NULL
mcinnst01,1950,BBWAA,168,126,1,0,Player,NULL
milancl01,1950,BBWAA,168,126,1,0,Player,NULL
moorejo02,1950,BBWAA,168,126,1,0,Player,NULL
moorete01,1950,BBWAA,168,126,1,0,Player,NULL
oneilst01,1950,BBWAA,168,126,1,0,Player,NULL
pruethu01,1950,BBWAA,168,126,1,0,Player,NULL
ricesa01,1950,BBWAA,168,126,1,0,Player,NULL
rommeed01,1950,BBWAA,168,126,1,0,Player,NULL
rootch01,1950,BBWAA,168,126,1,0,Player,NULL
schanwa01,1950,BBWAA,168,126,1,0,Player,NULL
selkige01,1950,BBWAA,168,126,1,0,Player,NULL
sherdbi01,1950,BBWAA,168,126,1,0,Player,NULL
southbi01,1950,BBWAA,168,126,1,0,Player,NULL
wambsbi01,1950,BBWAA,168,126,1,0,Player,NULL
wanerll01,1950,BBWAA,168,126,1,0,Player,NULL
werbebi01,1950,BBWAA,168,126,1,0,Player,NULL
woodjo02,1950,BBWAA,168,126,1,0,Player,NULL
ottme01,1951,BBWAA,226,170,197,1,Player,NULL
foxxji01,1951,BBWAA,226,170,179,1,Player,NULL
wanerpa01,1951,BBWAA,226,170,162,0,Player,NULL
heilmha01,1951,BBWAA,226,170,153,0,Player,NULL
terrybi01,1951,BBWAA,226,170,148,0,Player,NULL
deandi01,1951,BBWAA,226,170,145,0,Player,NULL
dickebi01,1951,BBWAA,226,170,118,0,Player,NULL
simmoal01,1951,BBWAA,226,170,116,0,Player,NULL
maranra01,1951,BBWAA,226,170,110,0,Player,NULL
lyonste01,1951,BBWAA,226,170,71,0,Player,NULL
vanceda01,1951,BBWAA,226,170,70,0,Player,NULL
greenha01,1951,BBWAA,226,170,67,0,Player,NULL
hartnga01,1951,BBWAA,226,170,57,0,Player,NULL
cronijo01,1951,BBWAA,226,170,44,0,Player,NULL
schalra01,1951,BBWAA,226,170,37,0,Player,NULL
bendech01,1951,BBWAA,226,170,35,0,Player,NULL
youngro01,1951,BBWAA,226,170,34,0,Player,NULL
careyma01,1951,BBWAA,226,170,27,0,Player,NULL
lazzeto01,1951,BBWAA,226,170,27,0,Player,NULL
gowdyha01,1951,BBWAA,226,170,26,0,Player,NULL
gomezle01,1951,BBWAA,226,170,23,0,Player,NULL
roushed01,1951,BBWAA,226,170,21,0,Player,NULL
wilsoha01,1951,BBWAA,226,170,21,0,Player,NULL
martipe01,1951,BBWAA,226,170,19,0,Player,NULL
wheatza01,1951,BBWAA,226,170,19,0,Player,NULL
kleinch01,1951,BBWAA,226,170,15,0,Player,NULL
hoytwa01,1951,BBWAA,226,170,13,0,Player,NULL
odoulle01,1951,BBWAA,226,170,13,0,Player,NULL
adamsba01,1951,BBWAA,226,170,12,0,Player,NULL
bancrda01,1951,BBWAA,226,170,9,0,Player,NULL
grimmch01,1951,BBWAA,226,170,9,0,Player,NULL
ruffire01,1951,BBWAA,226,170,9,0,Player,NULL
bakerfr01,1951,BBWAA,226,170,8,0,Player,NULL
cuyleki01,1951,BBWAA,226,170,8,0,Player,NULL
faberre01,1951,BBWAA,226,170,8,0,Player,NULL
willicy01,1951,BBWAA,226,170,7,0,Player,NULL
bottoji01,1951,BBWAA,226,170,6,0,Player,NULL
rolfere01,1951,BBWAA,226,170,6,0,Player,NULL
grimebu01,1951,BBWAA,226,170,5,0,Player,NULL
rixeyep01,1951,BBWAA,226,170,5,0,Player,NULL
woodjo02,1951,BBWAA,226,170,5,0,Player,NULL
fletcar01,1951,BBWAA,226,170,4,0,Player,NULL
jackstr01,1951,BBWAA,226,170,4,0,Player,NULL
nehfar01,1951,BBWAA,226,170,4,0,Player,NULL
schacal01,1951,BBWAA,226,170,4,0,Player,NULL
southbi01,1951,BBWAA,226,170,4,0,Player,NULL
dykesji01,1951,BBWAA,226,170,3,0,Player,NULL
hackst01,1951,BBWAA,226,170,3,0,Player,NULL
hoopeha01,1951,BBWAA,226,170,3,0,Player,NULL
kerrdi01,1951,BBWAA,226,170,3,0,Player,NULL
lombaer01,1951,BBWAA,226,170,3,0,Player,NULL
marquru01,1951,BBWAA,226,170,3,0,Player,NULL
mcinnst01,1951,BBWAA,226,170,3,0,Player,NULL
oneilst01,1951,BBWAA,226,170,3,0,Player,NULL
lewisdu01,1951,BBWAA,226,170,2,0,Player,NULL
mageesh01,1951,BBWAA,226,170,2,0,Player,NULL
scottev01,1951,BBWAA,226,170,2,0,Player,NULL
selkige01,1951,BBWAA,226,170,2,0,Player,NULL
wilsoji01,1951,BBWAA,226,170,2,0,Player,NULL
bartedi01,1951,BBWAA,226,170,1,0,Player,NULL
chandsp01,1951,BBWAA,226,170,1,0,Player,NULL
coombja01,1951,BBWAA,226,170,1,0,Player,NULL
coopewi01,1951,BBWAA,226,170,1,0,Player,NULL
daubeja01,1951,BBWAA,226,170,1,0,Player,NULL
derripa01,1951,BBWAA,226,170,1,0,Player,NULL
ehmkeho01,1951,BBWAA,226,170,1,0,Player,NULL
gelbech01,1951,BBWAA,226,170,1,0,Player,NULL
hafeych01,1951,BBWAA,226,170,1,0,Player,NULL
hardeme01,1951,BBWAA,226,170,1,0,Player,NULL
hermaba01,1951,BBWAA,226,170,1,0,Player,NULL
higgipi01,1951,BBWAA,226,170,1,0,Player,NULL
jordati01,1951,BBWAA,226,170,1,0,Player,NULL
milancl01,1951,BBWAA,226,170,1,0,Player,NULL
paigesa01,1951,BBWAA,226,170,1,0,Player,NULL
pruethu01,1951,BBWAA,226,170,1,0,Player,NULL
ricesa01,1951,BBWAA,226,170,1,0,Player,NULL
rommeed01,1951,BBWAA,226,170,1,0,Player,NULL
rudoldi01,1951,BBWAA,226,170,1,0,Player,NULL
ruelmu01,1951,BBWAA,226,170,1,0,Player,NULL
sherdbi01,1951,BBWAA,226,170,1,0,Player,NULL
wanerll01,1951,BBWAA,226,170,1,0,Player,NULL
wrighgl01,1951,BBWAA,226,170,1,0,Player,NULL
heilmha01,1952,BBWAA,234,176,203,1,Player,NULL
wanerpa01,1952,BBWAA,234,176,195,1,Player,NULL
terrybi01,1952,BBWAA,234,176,155,0,Player,NULL
deandi01,1952,BBWAA,234,176,152,0,Player,NULL
simmoal01,1952,BBWAA,234,176,141,0,Player,NULL
dickebi01,1952,BBWAA,234,176,139,0,Player,NULL
maranra01,1952,BBWAA,234,176,133,0,Player,NULL
vanceda01,1952,BBWAA,234,176,105,0,Player,NULL
lyonste01,1952,BBWAA,234,176,101,0,Player,NULL
hartnga01,1952,BBWAA,234,176,77,0,Player,NULL
greenha01,1952,BBWAA,234,176,75,0,Player,NULL
bendech01,1952,BBWAA,234,176,70,0,Player,NULL
cronijo01,1952,BBWAA,234,176,48,0,Player,NULL
schalra01,1952,BBWAA,234,176,44,0,Player,NULL
careyma01,1952,BBWAA,234,176,36,0,Player,NULL
gowdyha01,1952,BBWAA,234,176,34,0,Player,NULL
youngro01,1952,BBWAA,234,176,34,0,Player,NULL
martipe01,1952,BBWAA,234,176,31,0,Player,NULL
wheatza01,1952,BBWAA,234,176,30,0,Player,NULL
gomezle01,1952,BBWAA,234,176,29,0,Player,NULL
lazzeto01,1952,BBWAA,234,176,29,0,Player,NULL
roushed01,1952,BBWAA,234,176,24,0,Player,NULL
wilsoha01,1952,BBWAA,234,176,21,0,Player,NULL
kleinch01,1952,BBWAA,234,176,19,0,Player,NULL
odoulle01,1952,BBWAA,234,176,19,0,Player,NULL
hoytwa01,1952,BBWAA,234,176,12,0,Player,NULL
bancrda01,1952,BBWAA,234,176,11,0,Player,NULL
lewisdu01,1952,BBWAA,234,176,11,0,Player,NULL
cuyleki01,1952,BBWAA,234,176,10,0,Player,NULL
hardeme01,1952,BBWAA,234,176,10,0,Player,NULL
oneilst01,1952,BBWAA,234,176,10,0,Player,NULL
ruffire01,1952,BBWAA,234,176,10,0,Player,NULL
adamsba01,1952,BBWAA,234,176,9,0,Player,NULL
faberre01,1952,BBWAA,234,176,9,0,Player,NULL
grimebu01,1952,BBWAA,234,176,9,0,Player,NULL
kerrdi01,1952,BBWAA,234,176,9,0,Player,NULL
marquru01,1952,BBWAA,234,176,9,0,Player,NULL
bottoji01,1952,BBWAA,234,176,7,0,Player,NULL
wilsoji01,1952,BBWAA,234,176,7,0,Player,NULL
grimmch01,1952,BBWAA,234,176,6,0,Player,NULL
dykesji01,1952,BBWAA,234,176,5,0,Player,NULL
henrito01,1952,BBWAA,234,176,4,0,Player,NULL
rolfere01,1952,BBWAA,234,176,4,0,Player,NULL
scottev01,1952,BBWAA,234,176,4,0,Player,NULL
willicy01,1952,BBWAA,234,176,4,0,Player,NULL
hermaba01,1952,BBWAA,234,176,3,0,Player,NULL
nehfar01,1952,BBWAA,234,176,3,0,Player,NULL
rixeyep01,1952,BBWAA,234,176,3,0,Player,NULL
waltebu01,1952,BBWAA,234,176,3,0,Player,NULL
averiea01,1952,BBWAA,234,176,2,0,Player,NULL
coopewi01,1952,BBWAA,234,176,2,0,Player,NULL
peckiro01,1952,BBWAA,234,176,2,0,Player,NULL
rommeed01,1952,BBWAA,234,176,2,0,Player,NULL
wanerll01,1952,BBWAA,234,176,2,0,Player,NULL
chapmbe01,1952,BBWAA,234,176,1,0,Player,NULL
combsea01,1952,BBWAA,234,176,1,0,Player,NULL
crosefr01,1952,BBWAA,234,176,1,0,Player,NULL
ehmkeho01,1952,BBWAA,234,176,1,0,Player,NULL
gonzami01,1952,BBWAA,234,176,1,0,Player,NULL
hafeych01,1952,BBWAA,234,176,1,0,Player,NULL
jackstr01,1952,BBWAA,234,176,1,0,Player,NULL
luquedo01,1952,BBWAA,234,176,1,0,Player,NULL
meusebo01,1952,BBWAA,234,176,1,0,Player,NULL
milancl01,1952,BBWAA,234,176,1,0,Player,NULL
pruethu01,1952,BBWAA,234,176,1,0,Player,NULL
ricesa01,1952,BBWAA,234,176,1,0,Player,NULL
ruelmu01,1952,BBWAA,234,176,1,0,Player,NULL
selkige01,1952,BBWAA,234,176,1,0,Player,NULL
southbi01,1952,BBWAA,234,176,1,0,Player,NULL
werbebi01,1952,BBWAA,234,176,1,0,Player,NULL
wrighgl01,1952,BBWAA,234,176,1,0,Player,NULL
deandi01,1953,BBWAA,264,198,209,1,Player,NULL
simmoal01,1953,BBWAA,264,198,199,1,Player,NULL
terrybi01,1953,BBWAA,264,198,191,0,Player,NULL
dickebi01,1953,BBWAA,264,198,179,0,Player,NULL
maranra01,1953,BBWAA,264,198,164,0,Player,NULL
vanceda01,1953,BBWAA,264,198,150,0,Player,NULL
lyonste01,1953,BBWAA,264,198,139,0,Player,NULL
dimagjo01,1953,BBWAA,264,198,117,0,Player,NULL
bendech01,1953,BBWAA,264,198,104,0,Player,NULL
hartnga01,1953,BBWAA,264,198,104,0,Player,NULL
greenha01,1953,BBWAA,264,198,80,0,Player,NULL
cronijo01,1953,BBWAA,264,198,69,0,Player,NULL
gowdyha01,1953,BBWAA,264,198,58,0,Player,NULL
careyma01,1953,BBWAA,264,198,55,0,Player,NULL
schalra01,1953,BBWAA,264,198,52,0,Player,NULL
martipe01,1953,BBWAA,264,198,43,0,Player,NULL
wilsoha01,1953,BBWAA,264,198,43,0,Player,NULL
gomezle01,1953,BBWAA,264,198,35,0,Player,NULL
roushed01,1953,BBWAA,264,198,32,0,Player,NULL
wheatza01,1953,BBWAA,264,198,32,0,Player,NULL
youngro01,1953,BBWAA,264,198,31,0,Player,NULL
lazzeto01,1953,BBWAA,264,198,28,0,Player,NULL
ruffire01,1953,BBWAA,264,198,24,0,Player,NULL
lewisdu01,1953,BBWAA,264,198,20,0,Player,NULL
marquru01,1953,BBWAA,264,198,19,0,Player,NULL
cuyleki01,1953,BBWAA,264,198,18,0,Player,NULL
adamsba01,1953,BBWAA,264,198,17,0,Player,NULL
hoytwa01,1953,BBWAA,264,198,14,0,Player,NULL
kerrdi01,1953,BBWAA,264,198,13,0,Player,NULL
oneilst01,1953,BBWAA,264,198,13,0,Player,NULL
odoulle01,1953,BBWAA,264,198,11,0,Player,NULL
bancrda01,1953,BBWAA,264,198,10,0,Player,NULL
bottoji01,1953,BBWAA,264,198,10,0,Player,NULL
henrito01,1953,BBWAA,264,198,10,0,Player,NULL
waltebu01,1953,BBWAA,264,198,10,0,Player,NULL
wilsoji01,1953,BBWAA,264,198,10,0,Player,NULL
coopewi01,1953,BBWAA,264,198,9,0,Player,NULL
faberre01,1953,BBWAA,264,198,9,0,Player,NULL
grimebu01,1953,BBWAA,264,198,9,0,Player,NULL
grimmch01,1953,BBWAA,264,198,9,0,Player,NULL
hardeme01,1953,BBWAA,264,198,8,0,Player,NULL
ruelmu01,1953,BBWAA,264,198,8,0,Player,NULL
dykesji01,1953,BBWAA,264,198,5,0,Player,NULL
rolfere01,1953,BBWAA,264,198,5,0,Player,NULL
scottev01,1953,BBWAA,264,198,5,0,Player,NULL
haineje01,1953,BBWAA,264,198,4,0,Player,NULL
nehfar01,1953,BBWAA,264,198,4,0,Player,NULL
willicy01,1953,BBWAA,264,198,4,0,Player,NULL
combsea01,1953,BBWAA,264,198,3,0,Player,NULL
ehmkeho01,1953,BBWAA,264,198,3,0,Player,NULL
ricesa01,1953,BBWAA,264,198,3,0,Player,NULL
rixeyep01,1953,BBWAA,264,198,3,0,Player,NULL
wrighgl01,1953,BBWAA,264,198,3,0,Player,NULL
applilu01,1953,BBWAA,264,198,2,0,Player,NULL
doerrbo01,1953,BBWAA,264,198,2,0,Player,NULL
hafeych01,1953,BBWAA,264,198,2,0,Player,NULL
hermaba01,1953,BBWAA,264,198,2,0,Player,NULL
jackstr01,1953,BBWAA,264,198,2,0,Player,NULL
peckiro01,1953,BBWAA,264,198,2,0,Player,NULL
southbi01,1953,BBWAA,264,198,2,0,Player,NULL
altroni01,1953,BBWAA,264,198,1,0,Player,NULL
bushdo01,1953,BBWAA,264,198,1,0,Player,NULL
gonzami01,1953,BBWAA,264,198,1,0,Player,NULL
kellech01,1953,BBWAA,264,198,1,0,Player,NULL
klingjo01,1953,BBWAA,264,198,1,0,Player,NULL
langebi01,1953,BBWAA,264,198,1,0,Player,NULL
luquedo01,1953,BBWAA,264,198,1,0,Player,NULL
milancl01,1953,BBWAA,264,198,1,0,Player,NULL
moorete01,1953,BBWAA,264,198,1,0,Player,NULL
olearch01,1953,BBWAA,264,198,1,0,Player,NULL
pruethu01,1953,BBWAA,264,198,1,0,Player,NULL
roberda01,1953,BBWAA,264,198,1,0,Player,NULL
rommeed01,1953,BBWAA,264,198,1,0,Player,NULL
schaege01,1953,BBWAA,264,198,1,0,Player,NULL
selkige01,1953,BBWAA,264,198,1,0,Player,NULL
sherdbi01,1953,BBWAA,264,198,1,0,Player,NULL
streega01,1953,BBWAA,264,198,1,0,Player,NULL
vaughar01,1953,BBWAA,264,198,1,0,Player,NULL
wambsbi01,1953,BBWAA,264,198,1,0,Player,NULL
bendech01,1953,Veterans,NULL,NULL,NULL,1,Player,NULL
wallabo01,1953,Veterans,NULL,NULL,NULL,1,Player,NULL
maranra01,1954,BBWAA,252,189,209,1,Player,NULL
dickebi01,1954,BBWAA,252,189,202,1,Player,NULL
terrybi01,1954,BBWAA,252,189,195,1,Player,NULL
dimagjo01,1954,BBWAA,252,189,175,0,Player,NULL
lyonste01,1954,BBWAA,252,189,170,0,Player,NULL
vanceda01,1954,BBWAA,252,189,158,0,Player,NULL
hartnga01,1954,BBWAA,252,189,151,0,Player,NULL
greenha01,1954,BBWAA,252,189,97,0,Player,NULL
cronijo01,1954,BBWAA,252,189,85,0,Player,NULL
careyma01,1954,BBWAA,252,189,55,0,Player,NULL
schalra01,1954,BBWAA,252,189,54,0,Player,NULL
roushed01,1954,BBWAA,252,189,52,0,Player,NULL
gowdyha01,1954,BBWAA,252,189,51,0,Player,NULL
wilsoha01,1954,BBWAA,252,189,48,0,Player,NULL
gomezle01,1954,BBWAA,252,189,38,0,Player,NULL
youngro01,1954,BBWAA,252,189,34,0,Player,NULL
wheatza01,1954,BBWAA,252,189,33,0,Player,NULL
lazzeto01,1954,BBWAA,252,189,30,0,Player,NULL
ruffire01,1954,BBWAA,252,189,29,0,Player,NULL
cuyleki01,1954,BBWAA,252,189,20,0,Player,NULL
lewisdu01,1954,BBWAA,252,189,20,0,Player,NULL
bottoji01,1954,BBWAA,252,189,16,0,Player,NULL
marquru01,1954,BBWAA,252,189,15,0,Player,NULL
hoytwa01,1954,BBWAA,252,189,14,0,Player,NULL
adamsba01,1954,BBWAA,252,189,13,0,Player,NULL
kerrdi01,1954,BBWAA,252,189,13,0,Player,NULL
faberre01,1954,BBWAA,252,189,12,0,Player,NULL
kleinch01,1954,BBWAA,252,189,11,0,Player,NULL
bancrda01,1954,BBWAA,252,189,10,0,Player,NULL
ricesa01,1954,BBWAA,252,189,9,0,Player,NULL
wilsoji01,1954,BBWAA,252,189,8,0,Player,NULL
coopewi01,1954,BBWAA,252,189,7,0,Player,NULL
nehfar01,1954,BBWAA,252,189,7,0,Player,NULL
haineje01,1954,BBWAA,252,189,6,0,Player,NULL
rixeyep01,1954,BBWAA,252,189,5,0,Player,NULL
ruelmu01,1954,BBWAA,252,189,5,0,Player,NULL
ehmkeho01,1954,BBWAA,252,189,4,0,Player,NULL
scottev01,1954,BBWAA,252,189,4,0,Player,NULL
wambsbi01,1954,BBWAA,252,189,4,0,Player,NULL
willicy01,1954,BBWAA,252,189,4,0,Player,NULL
milancl01,1954,BBWAA,252,189,3,0,Player,NULL
altroni01,1954,BBWAA,252,189,2,0,Player,NULL
hafeych01,1954,BBWAA,252,189,2,0,Player,NULL
vaughar01,1954,BBWAA,252,189,2,0,Player,NULL
bluegos01,1954,BBWAA,252,189,1,0,Player,NULL
bluelu01,1954,BBWAA,252,189,1,0,Player,NULL
gosligo01,1954,BBWAA,252,189,1,0,Player,NULL
grohhe01,1954,BBWAA,252,189,1,0,Player,NULL
hermaba01,1954,BBWAA,252,189,1,0,Player,NULL
jackstr01,1954,BBWAA,252,189,1,0,Player,NULL
peckiro01,1954,BBWAA,252,189,1,0,Player,NULL
seweljo01,1954,BBWAA,252,189,1,0,Player,NULL
wrighgl01,1954,BBWAA,252,189,1,0,Player,NULL
dimagjo01,1955,BBWAA,251,189,223,1,Player,NULL
lyonste01,1955,BBWAA,251,189,217,1,Player,NULL
vanceda01,1955,BBWAA,251,189,205,1,Player,NULL
hartnga01,1955,BBWAA,251,189,195,1,Player,NULL
greenha01,1955,BBWAA,251,189,157,0,Player,NULL
cronijo01,1955,BBWAA,251,189,135,0,Player,NULL
careyma01,1955,BBWAA,251,189,119,0,Player,NULL
schalra01,1955,BBWAA,251,189,113,0,Player,NULL
roushed01,1955,BBWAA,251,189,97,0,Player,NULL
gowdyha01,1955,BBWAA,251,189,90,0,Player,NULL
wilsoha01,1955,BBWAA,251,189,81,0,Player,NULL
gomezle01,1955,BBWAA,251,189,71,0,Player,NULL
lazzeto01,1955,BBWAA,251,189,66,0,Player,NULL
ruffire01,1955,BBWAA,251,189,60,0,Player,NULL
wheatza01,1955,BBWAA,251,189,51,0,Player,NULL
youngro01,1955,BBWAA,251,189,48,0,Player,NULL
cuyleki01,1955,BBWAA,251,189,35,0,Player,NULL
marquru01,1955,BBWAA,251,189,35,0,Player,NULL
lewisdu01,1955,BBWAA,251,189,34,0,Player,NULL
hoytwa01,1955,BBWAA,251,189,33,0,Player,NULL
ricesa01,1955,BBWAA,251,189,28,0,Player,NULL
faberre01,1955,BBWAA,251,189,27,0,Player,NULL
bottoji01,1955,BBWAA,251,189,26,0,Player,NULL
kerrdi01,1955,BBWAA,251,189,25,0,Player,NULL
kleinch01,1955,BBWAA,251,189,25,0,Player,NULL
adamsba01,1955,BBWAA,251,189,24,0,Player,NULL
bancrda01,1955,BBWAA,251,189,19,0,Player,NULL
wilsoji01,1955,BBWAA,251,189,13,0,Player,NULL
coopewi01,1955,BBWAA,251,189,11,0,Player,NULL
ruelmu01,1955,BBWAA,251,189,11,0,Player,NULL
haineje01,1955,BBWAA,251,189,10,0,Player,NULL
rixeyep01,1955,BBWAA,251,189,8,0,Player,NULL
scottev01,1955,BBWAA,251,189,8,0,Player,NULL
gosligo01,1955,BBWAA,251,189,7,0,Player,NULL
nehfar01,1955,BBWAA,251,189,7,0,Player,NULL
milancl01,1955,BBWAA,251,189,6,0,Player,NULL
grohhe01,1955,BBWAA,251,189,5,0,Player,NULL
hermaba01,1955,BBWAA,251,189,5,0,Player,NULL
jackstr01,1955,BBWAA,251,189,5,0,Player,NULL
wambsbi01,1955,BBWAA,251,189,5,0,Player,NULL
hafeych01,1955,BBWAA,251,189,4,0,Player,NULL
vaughar01,1955,BBWAA,251,189,4,0,Player,NULL
wrighgl01,1955,BBWAA,251,189,4,0,Player,NULL
applilu01,1955,BBWAA,251,189,3,0,Player,NULL
grimebu01,1955,BBWAA,251,189,3,0,Player,NULL
willicy01,1955,BBWAA,251,189,3,0,Player,NULL
averiea01,1955,BBWAA,251,189,2,0,Player,NULL
earnsge01,1955,BBWAA,251,189,2,0,Player,NULL
judgejo01,1955,BBWAA,251,189,2,0,Player,NULL
meusebo01,1955,BBWAA,251,189,2,0,Player,NULL
allenjo02,1955,BBWAA,251,189,1,0,Player,NULL
berrych02,1955,BBWAA,251,189,1,0,Player,NULL
bishoma01,1955,BBWAA,251,189,1,0,Player,NULL
combsea01,1955,BBWAA,251,189,1,0,Player,NULL
daubeja01,1955,BBWAA,251,189,1,0,Player,NULL
derripa01,1955,BBWAA,251,189,1,0,Player,NULL
dykesji01,1955,BBWAA,251,189,1,0,Player,NULL
gordojo01,1955,BBWAA,251,189,1,0,Player,NULL
haasmu01,1955,BBWAA,251,189,1,0,Player,NULL
jonessa01,1955,BBWAA,251,189,1,0,Player,NULL
peckiro01,1955,BBWAA,251,189,1,0,Player,NULL
schumha02,1955,BBWAA,251,189,1,0,Player,NULL
seweljo01,1955,BBWAA,251,189,1,0,Player,NULL
sherdbi01,1955,BBWAA,251,189,1,0,Player,NULL
bakerfr01,1955,Veterans,NULL,NULL,NULL,1,Player,NULL
schalra01,1955,Veterans,NULL,NULL,NULL,1,Player,NULL
greenha01,1956,BBWAA,193,145,164,1,Player,NULL
cronijo01,1956,BBWAA,193,145,152,1,Player,NULL
ruffire01,1956,BBWAA,193,145,97,0,Player,NULL
roushed01,1956,BBWAA,193,145,91,0,Player,NULL
gomezle01,1956,BBWAA,193,145,89,0,Player,NULL
wilsoha01,1956,BBWAA,193,145,74,0,Player,NULL
careyma01,1956,BBWAA,193,145,65,0,Player,NULL
lazzeto01,1956,BBWAA,193,145,64,0,Player,NULL
cuyleki01,1956,BBWAA,193,145,55,0,Player,NULL
gowdyha01,1956,BBWAA,193,145,49,0,Player,NULL
ricesa01,1956,BBWAA,193,145,45,0,Player,NULL
kleinch01,1956,BBWAA,193,145,44,0,Player,NULL
bottoji01,1956,BBWAA,193,145,42,0,Player,NULL
hoytwa01,1956,BBWAA,193,145,37,0,Player,NULL
faberre01,1956,BBWAA,193,145,34,0,Player,NULL
medwijo01,1956,BBWAA,193,145,31,0,Player,NULL
rixeyep01,1956,BBWAA,193,145,27,0,Player,NULL
gosligo01,1956,BBWAA,193,145,26,0,Player,NULL
wheatza01,1956,BBWAA,193,145,26,0,Player,NULL
grimebu01,1956,BBWAA,193,145,25,0,Player,NULL
youngro01,1956,BBWAA,193,145,19,0,Player,NULL
wanerll01,1956,BBWAA,193,145,18,0,Player,NULL
